customer_id,customer_name,city,state,registration_date,customer_segment
95263,Customer_95263,New York,GA,2022-03-02,Standard
95264,Customer_95264,Los Angeles,NC,2022-07-12,Premium
95265,Customer_95265,Los Angeles,TX,2023-10-15,Premium
95266,Customer_95266,Los Angeles,CA,2023-06-13,Premium
95267,Customer_95267,Columbus,TX,2023-06-25,Standard
95268,Customer_95268,Los Angeles,NY,2022-03-14,Premium
95269,Customer_95269,New York,FL,2023-10-06,Premium
95270,Customer_95270,New York,NC,2022-10-25,Premium
95271,Customer_95271,Atlanta,TX,2023-10-09,VIP
95272,Customer_95272,Chicago,IL,2022-09-03,VIP
95273,Customer_95273,Miami,FL,2023-04-13,Standard
95274,Customer_95274,Houston,TX,2022-04-16,Premium
95275,Customer_95275,Atlanta,NC,2022-03-03,Standard
95276,Customer_95276,Detroit,NC,2022-10-21,Premium
95277,Customer_95277,Seattle,FL,2022-11-21,Standard
95278,Customer_95278,Columbus,FL,2023-10-21,Standard
95279,Customer_95279,Chicago,NC,2023-06-20,VIP
95280,Customer_95280,Chicago,TX,2022-07-11,Premium
95281,Customer_95281,Detroit,WA,2023-01-24,Standard
95282,Customer_95282,Atlanta,NY,2022-03-03,Premium
95283,Customer_95283,Los Angeles,NC,2023-08-29,VIP
95284,Customer_95284,Houston,NC,2023-02-16,Premium
95285,Customer_95285,Columbus,GA,2022-02-06,Standard
95286,Customer_95286,Houston,NC,2022-01-27,Premium
95287,Customer_95287,Charlotte,NY,2023-04-11,VIP
95288,Customer_95288,New York,GA,2022-11-19,VIP
95289,Customer_95289,Los Angeles,WA,2022-02-26,Standard
95290,Customer_95290,Columbus,NC,2023-04-16,VIP
95291,Customer_95291,Charlotte,FL,2023-12-10,VIP
95292,Customer_95292,Miami,IL,2023-08-15,Standard
95293,Customer_95293,Charlotte,CA,2023-04-10,VIP
95294,Customer_95294,Houston,TX,2022-12-11,Standard
95295,Customer_95295,Atlanta,NY,2022-05-29,Standard
95296,Customer_95296,Charlotte,CA,2022-06-14,Premium
95297,Customer_95297,Chicago,NC,2022-03-17,Premium
95298,Customer_95298,Chicago,IL,2023-04-12,Premium
95299,Customer_95299,Chicago,IL,2023-06-03,Standard
95300,Customer_95300,Charlotte,WA,2022-01-10,Standard
95301,Customer_95301,Charlotte,CA,2023-02-27,Premium
95302,Customer_95302,Houston,NY,2023-02-24,Standard
95303,Customer_95303,Miami,IL,2023-05-21,Premium
95304,Customer_95304,Seattle,CA,2023-03-31,Premium
95305,Customer_95305,Atlanta,OH,2022-11-08,VIP
95306,Customer_95306,New York,TX,2023-05-28,Standard
95307,Customer_95307,Miami,NC,2022-03-13,Premium
95308,Customer_95308,Chicago,OH,2023-06-08,Premium
95309,Customer_95309,Seattle,GA,2023-08-16,VIP
95310,Customer_95310,Los Angeles,FL,2022-07-24,Premium
95311,Customer_95311,Seattle,NC,2022-01-12,Standard
95312,Customer_95312,Detroit,IL,2023-12-25,VIP
95313,Customer_95313,Columbus,CA,2023-10-04,Premium
95314,Customer_95314,Charlotte,WA,2022-03-10,Standard
95315,Customer_95315,Atlanta,CA,2023-02-13,Premium
95316,Customer_95316,Houston,WA,2022-07-27,VIP
95317,Customer_95317,Chicago,OH,2023-12-08,Standard
95318,Customer_95318,Los Angeles,TX,2023-11-17,Standard
95319,Customer_95319,Charlotte,NY,2023-03-18,VIP
95320,Customer_95320,Detroit,TX,2023-05-30,VIP
95321,Customer_95321,Columbus,CA,2022-10-06,VIP
95322,Customer_95322,Houston,FL,2022-05-09,VIP
95323,Customer_95323,Seattle,GA,2023-03-11,VIP
95324,Customer_95324,Detroit,NY,2022-09-05,Standard
95325,Customer_95325,Los Angeles,NC,2022-08-05,VIP
95326,Customer_95326,Houston,WA,2023-03-24,VIP
95327,Customer_95327,Los Angeles,WA,2022-03-25,VIP
95328,Customer_95328,Columbus,TX,2023-07-15,Standard
95329,Customer_95329,Houston,WA,2023-08-24,VIP
95330,Customer_95330,Chicago,GA,2022-04-07,Premium
95331,Customer_95331,Chicago,NC,2022-09-01,Premium
95332,Customer_95332,Charlotte,OH,2022-11-21,Standard
95333,Customer_95333,Los Angeles,NC,2022-12-15,Premium
95334,Customer_95334,Houston,NC,2023-09-03,VIP
95335,Customer_95335,Miami,MI,2023-03-22,Premium
95336,Customer_95336,Miami,GA,2023-01-08,Standard
95337,Customer_95337,Atlanta,GA,2023-04-14,VIP
95338,Customer_95338,Atlanta,IL,2022-06-16,Premium
95339,Customer_95339,Miami,NC,2023-04-22,Standard
95340,Customer_95340,Detroit,CA,2022-05-29,Standard
95341,Customer_95341,Charlotte,IL,2023-07-18,Premium
95342,Customer_95342,Charlotte,TX,2023-05-20,Premium
95343,Customer_95343,Houston,CA,2023-07-20,Standard
95344,Customer_95344,Charlotte,NC,2022-04-26,Premium
95345,Customer_95345,Atlanta,GA,2023-11-04,Premium
95346,Customer_95346,Miami,WA,2023-06-01,Premium
95347,Customer_95347,Detroit,WA,2022-09-19,VIP
95348,Customer_95348,Chicago,IL,2023-11-22,Standard
95349,Customer_95349,New York,OH,2022-04-28,Premium
95350,Customer_95350,Columbus,OH,2022-11-08,Premium
95351,Customer_95351,New York,IL,2023-04-21,Premium
95352,Customer_95352,Los Angeles,FL,2023-01-25,Standard
95353,Customer_95353,Detroit,FL,2022-07-09,Premium
95354,Customer_95354,Chicago,MI,2023-11-22,Premium
95355,Customer_95355,Atlanta,TX,2022-08-31,VIP
95356,Customer_95356,Miami,IL,2023-06-06,Premium
95357,Customer_95357,Los Angeles,MI,2022-02-07,Premium
95358,Customer_95358,Miami,CA,2022-06-11,VIP
95359,Customer_95359,Charlotte,NY,2023-02-07,VIP
95360,Customer_95360,Atlanta,TX,2023-05-16,Standard
95361,Customer_95361,Charlotte,GA,2022-03-01,Standard
95362,Customer_95362,Columbus,WA,2023-09-01,Standard
95363,Customer_95363,Seattle,NY,2022-10-24,VIP
95364,Customer_95364,Seattle,FL,2023-02-21,Standard
95365,Customer_95365,Los Angeles,MI,2022-03-13,Premium
95366,Customer_95366,Houston,WA,2023-07-25,VIP
95367,Customer_95367,New York,MI,2023-03-13,Premium
95368,Customer_95368,Columbus,OH,2023-04-19,Standard
95369,Customer_95369,Detroit,OH,2023-11-26,Standard
95370,Customer_95370,Seattle,WA,2023-05-11,Standard
95371,Customer_95371,Houston,WA,2022-03-31,Premium
95372,Customer_95372,Miami,FL,2023-02-21,VIP
95373,Customer_95373,Los Angeles,NY,2022-10-13,VIP
95374,Customer_95374,Miami,NY,2022-03-16,Standard
95375,Customer_95375,New York,NY,2023-06-16,VIP
95376,Customer_95376,Chicago,NY,2022-05-07,Standard
95377,Customer_95377,Charlotte,NY,2022-09-27,Standard
95378,Customer_95378,Charlotte,NY,2023-03-07,Premium
95379,Customer_95379,Los Angeles,CA,2022-02-23,Standard
95380,Customer_95380,Seattle,WA,2022-09-19,Premium
95381,Customer_95381,New York,GA,2023-11-09,Premium
95382,Customer_95382,Los Angeles,GA,2023-11-21,Standard
95383,Customer_95383,Charlotte,NY,2023-08-13,Standard
95384,Customer_95384,New York,WA,2023-08-16,VIP
95385,Customer_95385,Seattle,TX,2022-03-31,Standard
95386,Customer_95386,Seattle,GA,2022-06-04,VIP
95387,Customer_95387,Houston,MI,2023-08-24,VIP
95388,Customer_95388,Seattle,MI,2023-11-08,VIP
95389,Customer_95389,Miami,TX,2022-08-16,VIP
95390,Customer_95390,Atlanta,WA,2023-03-16,Standard
95391,Customer_95391,Miami,FL,2022-07-24,Standard
95392,Customer_95392,Columbus,MI,2022-05-29,Standard
95393,Customer_95393,Detroit,WA,2022-05-31,Premium
95394,Customer_95394,New York,GA,2023-06-16,Standard
95395,Customer_95395,Seattle,NC,2022-01-31,Standard
95396,Customer_95396,Detroit,TX,2023-11-09,VIP
95397,Customer_95397,Chicago,WA,2022-06-21,Premium
95398,Customer_95398,Los Angeles,GA,2023-09-14,Standard
95399,Customer_95399,Chicago,WA,2023-04-04,VIP
95400,Customer_95400,Seattle,MI,2023-09-08,Premium
95401,Customer_95401,New York,NC,2023-06-07,Standard
95402,Customer_95402,Columbus,MI,2022-01-05,VIP
95403,Customer_95403,Los Angeles,IL,2022-03-16,VIP
95404,Customer_95404,Los Angeles,IL,2022-08-06,VIP
95405,Customer_95405,Los Angeles,OH,2022-11-01,VIP
95406,Customer_95406,New York,FL,2023-05-13,Premium
95407,Customer_95407,Los Angeles,OH,2022-06-04,VIP
95408,Customer_95408,Columbus,IL,2022-02-13,VIP
95409,Customer_95409,Chicago,CA,2023-08-02,VIP
95410,Customer_95410,Columbus,CA,2023-03-21,VIP
95411,Customer_95411,Chicago,GA,2023-05-17,Premium
95412,Customer_95412,Atlanta,NY,2022-09-08,Standard
95413,Customer_95413,Detroit,IL,2023-07-06,Standard
95414,Customer_95414,Atlanta,CA,2023-03-09,VIP
95415,Customer_95415,Charlotte,NY,2023-02-01,Standard
95416,Customer_95416,Houston,NC,2023-05-10,Premium
95417,Customer_95417,New York,IL,2022-12-20,Premium
95418,Customer_95418,Columbus,WA,2022-03-11,Standard
95419,Customer_95419,Columbus,TX,2023-10-01,VIP
95420,Customer_95420,Houston,GA,2023-03-18,VIP
95421,Customer_95421,New York,TX,2023-01-19,Standard
95422,Customer_95422,Detroit,TX,2022-08-03,Premium
95423,Customer_95423,New York,CA,2023-03-31,VIP
95424,Customer_95424,Houston,WA,2023-02-02,VIP
95425,Customer_95425,Atlanta,WA,2023-04-14,Standard
95426,Customer_95426,Atlanta,WA,2022-01-26,VIP
95427,Customer_95427,Los Angeles,TX,2022-09-06,Premium
95428,Customer_95428,Charlotte,MI,2023-10-02,VIP
95429,Customer_95429,Chicago,OH,2022-06-27,Standard
95430,Customer_95430,Chicago,NY,2023-05-08,VIP
95431,Customer_95431,New York,NY,2022-11-05,VIP
95432,Customer_95432,Chicago,IL,2023-09-28,VIP
95433,Customer_95433,Seattle,CA,2023-09-02,Premium
95434,Customer_95434,Columbus,NY,2022-03-29,Standard
95435,Customer_95435,Los Angeles,GA,2022-11-01,VIP
95436,Customer_95436,Houston,WA,2022-08-26,Premium
95437,Customer_95437,Miami,NC,2023-07-12,Standard
95438,Customer_95438,Columbus,GA,2022-08-31,Standard
95439,Customer_95439,Atlanta,NC,2023-09-24,Standard
95440,Customer_95440,Chicago,OH,2023-03-30,Standard
95441,Customer_95441,Columbus,OH,2023-11-22,Standard
95442,Customer_95442,New York,IL,2022-11-23,VIP
95443,Customer_95443,Atlanta,TX,2022-01-01,Premium
95444,Customer_95444,New York,IL,2022-12-18,Standard
95445,Customer_95445,Houston,GA,2022-08-13,Standard
95446,Customer_95446,Houston,FL,2022-01-15,Standard
95447,Customer_95447,Seattle,NY,2023-07-18,Premium
95448,Customer_95448,Detroit,MI,2023-10-03,Standard
95449,Customer_95449,Seattle,IL,2022-07-16,Standard
95450,Customer_95450,Los Angeles,IL,2022-08-06,VIP
95451,Customer_95451,Detroit,IL,2023-01-20,Standard
95452,Customer_95452,New York,MI,2022-02-07,Premium
95453,Customer_95453,Chicago,NY,2022-04-16,VIP
95454,Customer_95454,Charlotte,NC,2022-10-28,VIP
95455,Customer_95455,Seattle,MI,2023-03-16,VIP
95456,Customer_95456,Seattle,GA,2023-05-17,VIP
95457,Customer_95457,Los Angeles,WA,2022-04-25,VIP
95458,Customer_95458,Atlanta,NY,2022-12-25,Premium
95459,Customer_95459,Charlotte,FL,2022-03-19,Premium
95460,Customer_95460,Chicago,CA,2022-03-26,VIP
95461,Customer_95461,Detroit,IL,2023-10-14,VIP
95462,Customer_95462,Houston,GA,2023-07-07,VIP
95463,Customer_95463,Detroit,WA,2023-11-24,Standard
95464,Customer_95464,Chicago,GA,2023-07-29,Premium
95465,Customer_95465,Chicago,IL,2023-06-13,Premium
95466,Customer_95466,Los Angeles,GA,2023-07-24,VIP
95467,Customer_95467,Charlotte,WA,2023-12-27,Standard
95468,Customer_95468,Detroit,NY,2022-07-08,Standard
95469,Customer_95469,New York,CA,2023-05-15,Premium
95470,Customer_95470,Chicago,MI,2022-02-23,VIP
95471,Customer_95471,Los Angeles,CA,2022-09-04,Premium
95472,Customer_95472,Columbus,IL,2022-06-13,Premium
95473,Customer_95473,Columbus,TX,2022-06-23,Premium
95474,Customer_95474,Chicago,GA,2022-10-31,Premium
95475,Customer_95475,Detroit,MI,2023-06-02,Standard
95476,Customer_95476,Detroit,WA,2023-09-19,VIP
95477,Customer_95477,New York,NY,2022-03-07,Standard
95478,Customer_95478,Atlanta,MI,2022-08-31,Standard
95479,Customer_95479,Houston,IL,2023-01-21,VIP
95480,Customer_95480,Chicago,IL,2022-02-09,Premium
95481,Customer_95481,Seattle,OH,2022-11-10,VIP
95482,Customer_95482,Seattle,MI,2022-07-19,VIP
95483,Customer_95483,Atlanta,GA,2023-04-05,Premium
95484,Customer_95484,Los Angeles,IL,2022-10-02,VIP
95485,Customer_95485,Chicago,WA,2022-12-19,Standard
95486,Customer_95486,Columbus,FL,2023-01-14,Premium
95487,Customer_95487,Chicago,NY,2023-04-05,VIP
95488,Customer_95488,Atlanta,TX,2023-10-23,VIP
95489,Customer_95489,New York,NY,2023-02-09,Standard
95490,Customer_95490,Chicago,OH,2023-03-23,Standard
95491,Customer_95491,Miami,NY,2022-09-11,Standard
95492,Customer_95492,Houston,CA,2023-08-07,VIP
95493,Customer_95493,New York,CA,2022-11-07,Standard
95494,Customer_95494,Atlanta,OH,2022-01-19,VIP
95495,Customer_95495,Miami,NY,2023-07-03,Standard
95496,Customer_95496,Detroit,OH,2022-03-29,Standard
95497,Customer_95497,Detroit,NC,2023-08-08,Premium
95498,Customer_95498,Miami,NY,2022-05-14,Premium
95499,Customer_95499,Miami,NC,2023-05-24,Premium
95500,Customer_95500,Charlotte,WA,2022-12-06,VIP
95501,Customer_95501,Columbus,OH,2023-06-04,VIP
95502,Customer_95502,Detroit,OH,2022-10-08,Premium
95503,Customer_95503,Houston,NY,2023-12-27,Standard
95504,Customer_95504,Chicago,OH,2023-06-18,Standard
95505,Customer_95505,Miami,OH,2022-06-10,Premium
95506,Customer_95506,Los Angeles,CA,2023-05-16,VIP
95507,Customer_95507,Miami,OH,2023-03-28,VIP
95508,Customer_95508,Columbus,GA,2023-01-13,VIP
95509,Customer_95509,Chicago,GA,2023-08-31,Standard
95510,Customer_95510,Seattle,CA,2022-11-07,Standard
95511,Customer_95511,Seattle,MI,2023-04-08,VIP
95512,Customer_95512,Columbus,CA,2023-09-11,Standard
95513,Customer_95513,Los Angeles,WA,2022-07-10,Premium
95514,Customer_95514,Seattle,IL,2022-06-24,VIP
95515,Customer_95515,Charlotte,MI,2023-04-21,VIP
95516,Customer_95516,Detroit,CA,2023-11-18,Standard
95517,Customer_95517,Chicago,TX,2022-02-23,Standard
95518,Customer_95518,Columbus,TX,2022-03-27,VIP
95519,Customer_95519,Houston,MI,2023-08-29,Premium
95520,Customer_95520,Miami,IL,2022-06-04,VIP
95521,Customer_95521,Miami,TX,2022-09-19,VIP
95522,Customer_95522,Seattle,FL,2023-10-31,Premium
95523,Customer_95523,Houston,NY,2023-01-20,Premium
95524,Customer_95524,Houston,MI,2023-04-20,VIP
95525,Customer_95525,Detroit,WA,2022-12-30,Premium
95526,Customer_95526,Chicago,GA,2023-09-19,VIP
95527,Customer_95527,New York,CA,2022-11-19,VIP
95528,Customer_95528,Los Angeles,IL,2023-05-11,Premium
95529,Customer_95529,New York,IL,2023-09-23,VIP
95530,Customer_95530,Charlotte,GA,2023-10-08,VIP
95531,Customer_95531,Houston,TX,2023-01-28,Premium
95532,Customer_95532,Houston,WA,2022-07-30,VIP
95533,Customer_95533,Los Angeles,TX,2022-09-09,Premium
95534,Customer_95534,New York,GA,2023-05-01,Standard
95535,Customer_95535,Seattle,CA,2022-05-03,VIP
95536,Customer_95536,New York,WA,2023-12-07,Premium
95537,Customer_95537,Detroit,CA,2022-03-15,VIP
95538,Customer_95538,Detroit,OH,2023-09-08,VIP
95539,Customer_95539,Atlanta,NY,2022-07-25,Standard
95540,Customer_95540,Seattle,FL,2022-11-23,Standard
95541,Customer_95541,New York,FL,2022-05-02,VIP
95542,Customer_95542,Detroit,MI,2023-04-20,Standard
95543,Customer_95543,Seattle,NC,2022-02-01,Premium
95544,Customer_95544,New York,GA,2023-07-20,Standard
95545,Customer_95545,Los Angeles,NY,2023-04-12,Premium
95546,Customer_95546,Chicago,NC,2022-04-24,Premium
95547,Customer_95547,Chicago,WA,2023-03-03,VIP
95548,Customer_95548,Atlanta,NY,2022-11-17,Premium
95549,Customer_95549,Miami,GA,2022-02-24,Premium
95550,Customer_95550,New York,FL,2023-06-25,Premium
95551,Customer_95551,Columbus,FL,2022-04-23,VIP
95552,Customer_95552,Houston,OH,2023-04-24,Standard
95553,Customer_95553,Houston,NC,2022-02-20,Premium
95554,Customer_95554,Atlanta,WA,2022-07-28,VIP
95555,Customer_95555,Houston,NY,2023-11-28,VIP
95556,Customer_95556,New York,OH,2023-03-26,VIP
95557,Customer_95557,Detroit,GA,2023-02-09,Standard
95558,Customer_95558,Charlotte,NY,2022-03-11,Standard
95559,Customer_95559,Atlanta,NC,2022-08-11,Standard
95560,Customer_95560,New York,OH,2022-12-02,Premium
95561,Customer_95561,Atlanta,NY,2022-06-16,VIP
95562,Customer_95562,Chicago,IL,2022-10-22,Standard
95563,Customer_95563,Detroit,GA,2022-06-06,VIP
95564,Customer_95564,Detroit,IL,2023-07-19,VIP
95565,Customer_95565,Miami,NY,2022-04-16,Standard
95566,Customer_95566,Detroit,OH,2023-03-15,Premium
95567,Customer_95567,Chicago,OH,2023-08-18,VIP
95568,Customer_95568,Detroit,MI,2022-10-09,VIP
95569,Customer_95569,Chicago,IL,2022-12-04,VIP
95570,Customer_95570,Los Angeles,OH,2022-09-04,Premium
95571,Customer_95571,Chicago,WA,2023-12-20,Premium
95572,Customer_95572,Columbus,MI,2023-12-28,Premium
95573,Customer_95573,Atlanta,CA,2023-07-11,Premium
95574,Customer_95574,Atlanta,OH,2022-09-23,Standard
95575,Customer_95575,New York,OH,2022-11-19,Premium
95576,Customer_95576,Detroit,OH,2022-12-18,Standard
95577,Customer_95577,Los Angeles,NY,2022-11-01,Premium
95578,Customer_95578,Miami,GA,2022-06-16,Premium
95579,Customer_95579,Houston,NC,2023-10-13,Premium
95580,Customer_95580,Atlanta,FL,2023-10-11,Standard
95581,Customer_95581,Seattle,OH,2023-10-23,Premium
95582,Customer_95582,Chicago,NY,2023-04-21,Premium
95583,Customer_95583,Charlotte,NY,2022-05-17,Standard
95584,Customer_95584,Seattle,NY,2022-10-13,VIP
95585,Customer_95585,Seattle,OH,2022-10-06,VIP
95586,Customer_95586,Los Angeles,IL,2023-10-17,Premium
95587,Customer_95587,Charlotte,IL,2023-03-25,VIP
95588,Customer_95588,New York,OH,2022-12-21,VIP
95589,Customer_95589,Los Angeles,IL,2022-07-27,VIP
95590,Customer_95590,Columbus,MI,2023-09-27,VIP
95591,Customer_95591,Chicago,OH,2023-10-05,VIP
95592,Customer_95592,Seattle,IL,2023-07-22,VIP
95593,Customer_95593,Miami,IL,2023-04-04,VIP
95594,Customer_95594,Atlanta,OH,2023-10-08,Standard
95595,Customer_95595,Columbus,NC,2023-10-26,Standard
95596,Customer_95596,Los Angeles,FL,2023-08-20,Standard
95597,Customer_95597,Seattle,OH,2023-12-07,Standard
95598,Customer_95598,Houston,FL,2022-05-17,VIP
95599,Customer_95599,Atlanta,NC,2023-11-08,Standard
95600,Customer_95600,Seattle,TX,2022-02-04,VIP
95601,Customer_95601,Seattle,NC,2022-04-02,VIP
95602,Customer_95602,Chicago,NY,2022-10-17,VIP
95603,Customer_95603,Atlanta,TX,2023-06-15,VIP
95604,Customer_95604,Seattle,NY,2022-06-01,VIP
95605,Customer_95605,Columbus,NY,2023-09-19,Standard
95606,Customer_95606,Charlotte,FL,2022-06-21,Premium
95607,Customer_95607,Seattle,CA,2022-07-23,VIP
95608,Customer_95608,Seattle,TX,2023-05-10,Standard
95609,Customer_95609,Charlotte,TX,2023-09-18,VIP
95610,Customer_95610,Seattle,MI,2022-07-04,VIP
95611,Customer_95611,Columbus,OH,2023-01-11,Premium
95612,Customer_95612,Miami,CA,2023-11-25,Standard
95613,Customer_95613,Chicago,TX,2023-08-10,Standard
95614,Customer_95614,Atlanta,FL,2023-11-22,Standard
95615,Customer_95615,Detroit,CA,2023-09-07,Standard
95616,Customer_95616,Detroit,WA,2023-01-26,Premium
95617,Customer_95617,Chicago,IL,2023-07-01,Premium
95618,Customer_95618,Miami,MI,2023-02-25,Premium
95619,Customer_95619,Atlanta,CA,2023-11-14,Standard
95620,Customer_95620,Chicago,GA,2022-11-26,Premium
95621,Customer_95621,New York,OH,2022-01-09,Premium
95622,Customer_95622,Detroit,OH,2023-01-24,Premium
95623,Customer_95623,Atlanta,MI,2023-03-04,Premium
95624,Customer_95624,Atlanta,WA,2022-01-27,VIP
95625,Customer_95625,Columbus,IL,2022-05-04,VIP
95626,Customer_95626,Charlotte,FL,2022-03-29,Standard
95627,Customer_95627,Charlotte,WA,2023-02-16,VIP
95628,Customer_95628,Miami,WA,2022-12-20,VIP
95629,Customer_95629,Columbus,MI,2022-12-11,Premium
95630,Customer_95630,Los Angeles,WA,2023-06-23,Premium
95631,Customer_95631,Los Angeles,NY,2023-02-13,Premium
95632,Customer_95632,Houston,TX,2022-12-29,VIP
95633,Customer_95633,Seattle,OH,2022-04-07,VIP
95634,Customer_95634,Detroit,OH,2022-03-25,Standard
95635,Customer_95635,Atlanta,TX,2022-12-21,VIP
95636,Customer_95636,Chicago,NC,2022-01-30,VIP
95637,Customer_95637,Houston,TX,2022-09-01,VIP
95638,Customer_95638,New York,MI,2022-11-28,Standard
95639,Customer_95639,Detroit,NC,2023-01-08,Premium
95640,Customer_95640,Atlanta,CA,2023-01-14,Premium
95641,Customer_95641,Charlotte,TX,2023-07-20,Standard
95642,Customer_95642,Columbus,GA,2022-04-16,Standard
95643,Customer_95643,Seattle,IL,2023-07-11,Premium
95644,Customer_95644,Detroit,CA,2023-11-25,Standard
95645,Customer_95645,New York,TX,2022-02-27,VIP
95646,Customer_95646,New York,FL,2023-11-21,Premium
95647,Customer_95647,Seattle,FL,2023-12-03,Premium
95648,Customer_95648,Charlotte,FL,2023-11-21,Premium
95649,Customer_95649,Charlotte,IL,2022-02-22,Standard
95650,Customer_95650,Charlotte,FL,2023-03-02,Premium
95651,Customer_95651,Houston,IL,2023-02-14,Premium
95652,Customer_95652,Houston,MI,2023-11-02,VIP
95653,Customer_95653,Charlotte,FL,2022-01-31,Premium
95654,Customer_95654,Chicago,NC,2022-12-31,Premium
95655,Customer_95655,Houston,NC,2023-03-10,Premium
95656,Customer_95656,Columbus,TX,2023-12-02,Premium
95657,Customer_95657,Seattle,WA,2023-05-11,VIP
95658,Customer_95658,Detroit,NC,2023-05-07,Standard
95659,Customer_95659,Houston,WA,2023-11-06,VIP
95660,Customer_95660,Seattle,NC,2022-07-10,Standard
95661,Customer_95661,Detroit,IL,2023-10-17,VIP
95662,Customer_95662,Charlotte,NC,2022-04-18,Premium
95663,Customer_95663,New York,MI,2022-07-12,VIP
95664,Customer_95664,Chicago,WA,2023-03-23,VIP
95665,Customer_95665,Detroit,NY,2022-01-19,Standard
95666,Customer_95666,Chicago,MI,2022-02-11,VIP
95667,Customer_95667,Seattle,WA,2023-07-05,VIP
95668,Customer_95668,New York,GA,2022-10-07,Standard
95669,Customer_95669,Seattle,OH,2022-08-07,Standard
95670,Customer_95670,Los Angeles,TX,2023-07-07,VIP
95671,Customer_95671,Detroit,IL,2022-02-05,Premium
95672,Customer_95672,Columbus,GA,2022-01-25,Premium
95673,Customer_95673,Los Angeles,IL,2023-03-12,Premium
95674,Customer_95674,New York,NC,2022-09-09,Standard
95675,Customer_95675,Miami,WA,2023-09-16,Standard
95676,Customer_95676,Chicago,GA,2023-09-10,Premium
95677,Customer_95677,Detroit,IL,2022-08-28,Premium
95678,Customer_95678,Los Angeles,NY,2023-05-21,VIP
95679,Customer_95679,Los Angeles,NY,2023-06-27,Premium
95680,Customer_95680,Chicago,IL,2022-05-22,Standard
95681,Customer_95681,Seattle,NC,2022-09-07,VIP
95682,Customer_95682,Houston,NY,2023-03-09,Premium
95683,Customer_95683,Chicago,NC,2023-08-23,Premium
95684,Customer_95684,New York,CA,2023-12-20,VIP
95685,Customer_95685,Atlanta,FL,2022-04-27,Premium
95686,Customer_95686,Houston,IL,2022-01-14,Premium
95687,Customer_95687,Houston,NC,2023-09-10,Premium
95688,Customer_95688,Charlotte,OH,2023-11-27,Premium
95689,Customer_95689,Miami,CA,2023-09-28,VIP
95690,Customer_95690,Detroit,GA,2023-05-27,Premium
95691,Customer_95691,Houston,MI,2023-11-10,VIP
95692,Customer_95692,Chicago,OH,2023-06-24,Premium
95693,Customer_95693,Seattle,FL,2023-04-09,Premium
95694,Customer_95694,Detroit,CA,2022-06-22,VIP
95695,Customer_95695,Los Angeles,TX,2022-03-08,Standard
95696,Customer_95696,Columbus,NC,2023-08-14,Premium
95697,Customer_95697,Miami,NY,2022-04-12,Standard
95698,Customer_95698,Charlotte,OH,2023-01-28,VIP
95699,Customer_95699,New York,NC,2022-07-22,VIP
95700,Customer_95700,New York,CA,2023-11-17,Premium
95701,Customer_95701,Detroit,CA,2022-01-07,Premium
95702,Customer_95702,New York,GA,2023-12-06,Standard
95703,Customer_95703,Detroit,OH,2023-11-08,VIP
95704,Customer_95704,Detroit,CA,2023-09-21,Premium
95705,Customer_95705,Atlanta,IL,2022-04-23,Premium
95706,Customer_95706,New York,CA,2023-03-19,VIP
95707,Customer_95707,Miami,OH,2022-12-05,Premium
95708,Customer_95708,Detroit,FL,2022-04-04,Premium
95709,Customer_95709,Los Angeles,TX,2023-03-06,VIP
95710,Customer_95710,Miami,GA,2023-07-11,Standard
95711,Customer_95711,Seattle,OH,2022-02-12,Standard
95712,Customer_95712,Seattle,OH,2022-02-01,VIP
95713,Customer_95713,Houston,CA,2022-10-04,Standard
95714,Customer_95714,Charlotte,OH,2023-05-09,Premium
95715,Customer_95715,Chicago,CA,2022-07-08,Standard
95716,Customer_95716,Charlotte,OH,2022-04-15,VIP
95717,Customer_95717,New York,NY,2022-12-01,Standard
95718,Customer_95718,Houston,OH,2022-07-23,VIP
95719,Customer_95719,Columbus,WA,2022-12-05,Standard
95720,Customer_95720,Chicago,GA,2023-04-29,VIP
95721,Customer_95721,Charlotte,GA,2023-11-13,VIP
95722,Customer_95722,New York,WA,2022-02-02,Standard
95723,Customer_95723,Charlotte,NY,2022-01-21,Premium
95724,Customer_95724,Atlanta,CA,2023-09-20,Premium
95725,Customer_95725,Chicago,NC,2022-08-01,Standard
95726,Customer_95726,Los Angeles,MI,2022-12-05,Standard
95727,Customer_95727,Detroit,WA,2023-06-05,Premium
95728,Customer_95728,Los Angeles,CA,2023-04-06,Standard
95729,Customer_95729,Columbus,WA,2022-03-24,Standard
95730,Customer_95730,New York,CA,2023-05-12,Standard
95731,Customer_95731,Los Angeles,CA,2022-03-02,VIP
95732,Customer_95732,Houston,TX,2022-07-10,Standard
95733,Customer_95733,New York,FL,2022-01-11,VIP
95734,Customer_95734,Houston,NC,2022-02-23,Premium
95735,Customer_95735,Charlotte,NY,2023-11-08,VIP
95736,Customer_95736,Charlotte,NC,2022-12-26,Standard
95737,Customer_95737,Charlotte,OH,2022-12-02,Premium
95738,Customer_95738,Seattle,NY,2023-11-08,Premium
95739,Customer_95739,Houston,OH,2023-01-09,Standard
95740,Customer_95740,Seattle,GA,2022-01-15,Premium
95741,Customer_95741,Houston,NC,2023-10-31,Premium
95742,Customer_95742,Atlanta,NY,2022-04-22,Premium
95743,Customer_95743,Chicago,NY,2023-07-11,Standard
